periodo;ss;id_aforo;paradero
4;H07R;201_PM_NO;L-28-21-5-SN
4;H07R;202_PM_SO;T-20-400-PO-35
4;H07R;203_PM_NO;L-20-21-20-NS
4;H08I;199_PM_SO;L-29-22-20-PO
4;H08I;198_PM_SO;L-29-22-35-PO
4;H08I;83_PM_SO;T-26-212-PO-5
4;H08I;81_PM_SO;L-26-19-5-PO
4;H08R;80_PM_NP;L-25-11-15-OP
4;H08R;84_PM_NP;L-25-11-10-OP
4;H08R;197_PM_NP;L-28-11-30-OP
4;H08R;38_PM_NO;L-29-7-10-NS
4;H09I;209_PM_NO;L-28-16-5-PO
4;H09I;516_PM_NP;L-21-18-45-PO
4;H09R;208_PM_SP;L-28-8-80-NS
4;H12I;40_PM_NP;L-29-24-35-SN
4;H12I;15_PM_NO;T-29-238-SN-10
4;H12R;17_PM_SO;T-28-233-NS-20
4;H12R;13_PM_NP;L-29-12-2-NS
4;H12R;38_PM_NO;L-29-7-10-NS
4;H12R;39_PM_SO;T-29-239-NS-5
4;H13I;209_PM_NO;L-28-8-125-SN
4;H13I;203_PM_NO;T-20-200-SN-10
4;H13I;204_PM_SP;L-20-29-5-SN
4;H13RPM;208_PM_SP;L-28-8-80-NS
4;H13RPM;198_PM_SO;L-29-22-35-PO
4;H14I;500_PM_NO;T-25-228-SN-30
4;H14R;142_PM_SP;T-25-228-NS-30
4;H14R;521_PM_SO;L-21-37-30-SN
4;H14R;522_PM_SO;L-21-9-5-PO
4;I01I;279_PM_NO;L-13-69-25-PO
4;I01I;533_PM_SO;L-13-56-5-SN
4;I01I;202_PM_SO;T-20-400-PO-35
4;I01RPM;37_PM_SP;T-28-181-NS-5
4;I01RPM;26_PM_NP;L-28-3-15-OP
4;I01RPM;543_PM_SP;T-12-55-NS-10
4;I01RPM;514_PM_NP;T-12-90-OP-5
4;I01RPM;540_PM_SP;L-12-32-90-NS
4;I01RPM;537_PM_SO;L-13-73-10-NS
4;I02I;269_PM_SO;L-13-65-125-PO
4;I02I;271_PM_NO;T-13-364-SN-20
4;I02R;217_PM_SP;L-13-31-25-OP
4;I02R;213_PM_NO;L-13-31-25-OP
4;I02R;270_PM_SO;L-13-68-20-PO
4;I02R;272_PM_SP;L-13-15-105-OP
4;I03IPM;277_PM_NP;T-13-93-PO-10
4;I03IPM;532_PM_SO;T-13-97-SN-15
4;I03IPM;541_PM_NO;T-13-278-PO-5
4;I03IPM;228_PM_NP;L-13-49-5-SN
4;I03IPM;234_PM_NO;L-7-23-5-SN
4;I03R;238_PM_NP;T-7-53-OP-40
4;I03R;225_PM_SP;L-7-8-20-NS
4;I03R;233_PM_SP;L-13-72-55-OP
4;I03R;540_PM_SP;L-13-32-18-NS
4;I03R;278_PM_SP;T-13-93-OP-5
4;I03R;530_PM_SO;L-13-64-15-OP
4;I03cI;228_PM_NP;L-13-49-5-SN
4;I03cI;226_PM_SO;T-13-108-PO-15
4;I03cI;234_PM_NO;L-7-23-5-SN
4;I03cI;236_PM_NO;T-7-53-PO-5
4;I03cI;238_PM_NP;T-7-53-PO-37
4;I04I;239_PM_NP;L-13-3-70-OP
4;I04I;218_PM_NO;L-13-14-40-PO
4;I04I;219_PM_NP;T-13-92-SN-15
4;I04I;273_PM_NP;L-12-25-20-SN
4;I04I;222_PM_NP;T-7-48-PO-50
4;I04R;221_PM_SP;T-7-48-OP-5
4;I04R;227_PM_SP;T-13-375-NS-15
4;I04R;540_PM_SP;T-13-98-OP-20
4;I04R;539_PM_SO;E-13-278-OP-30
4;I04R;243_PM_SP;L-13-101-30-NS
4;I04R;244_PM_SP;L-13-14-55-OP
4;I04R;245_PM_SP;L-13-14-50-OP
4;I04cI;239_PM_NP;L-13-3-70-OP
4;I04cI;218_PM_NO;L-13-14-40-PO
4;I04cI;219_PM_NP;T-13-92-SN-15
4;I04cR;539_PM_SO;E-13-278-OP-30
4;I04cR;243_PM_SP;L-13-101-30-NS
4;I04cR;244_PM_SP;L-13-14-55-OP
4;I04cR;245_PM_SP;L-13-14-50-OP
4;I04eI;218_PM_NO;L-13-95-5-SN
4;I04eI;219_PM_NP;L-13-95-5-SN
4;I05I;528_PM_SO;T-13-94-PO-10
4;I05I;541_PM_NO;T-13-278-PO-5
4;I05I;240_PM_NO;T-13-88-PO-5
4;I05I;241_PM_SO;T-12-12-PO-15
4;I05I;15_PM_NO;T-29-238-SN-10
4;I05I;83_PM_SO;T-26-212-PO-5
4;I05I;81_PM_SO;L-26-19-5-PO
4;I05I;82_PM_SP;L-26-7-5-NS
4;I05R;80_PM_NP;L-25-11-15-OP
4;I05R;84_PM_NP;L-25-11-10-OP
4;I05R;242_PM_SP;T-12-12-OP-18
4;I05R;540_PM_SP;T-13-98-OP-20
4;I05R;272_PM_SP;L-13-15-105-OP
4;I07I;529_PM_NP;L-13-40-60-PO
4;I07I;232_PM_NO;T-13-54-NS-20
4;I07R;259_PM_SO;T-13-12-NS-25
4;I07R;215_PM_SP;T-13-12-NS-25
4;I07R;272_PM_SP;L-13-15-105-OP
4;I08IPMTPM;217_PM_SP;L-13-31-25-OP
4;I08IPMTPM;213_PM_NO;L-13-31-25-OP
4;I08IPMTPM;214_PM_NO;L-13-46-15-PO
4;I08IPMTPM;258_PM_NO;L-13-45-10-PO
4;I08IPMTPM;259_PM_SO;L-13-10-5-PO
4;I08IPMTPM;215_PM_SP;L-13-10-5-PO
4;I08IPMTPM;234_PM_NO;T-7-54-PO-25
4;I08IPMTPM;236_PM_NO;E-7-53-PO-25
4;I08RPMTPM;222_PM_NP;L-7-31-10-NS
4;I08RPMTPM;267_PM_SP;E-9-53-OP-5
4;I08RPMTPM;268_PM_SP;T-13-54-NS-5
4;I08RPMTPM;216_PM_SP;I-13-54-NS-51
4;I08cI;214_PM_NO;L-13-102-15-NS
4;I08cI;258_PM_NO;L-13-45-10-PO
4;I08cI;259_PM_SO;L-13-10-5-PO
4;I08cI;215_PM_SP;L-13-10-5-PO
4;I09I;528_PM_SO;T-13-94-PO-10
4;I09I;541_PM_NO;T-13-278-PO-5
4;I09I;234_PM_NO;T-7-54-PO-25
4;I09I;236_PM_NO;E-7-53-PO-25
4;I09I;251_PM_NO;T-20-53-PO-80
4;I09I;257_PM_NO;T-20-53-PO-80
4;I09R;267_PM_SP;T-7-53-OP-48
4;I09R;268_PM_SP;T-13-54-NS-5
4;I09R;272_PM_SP;L-13-15-105-OP
4;I09eI;528_PM_SO;T-13-94-PO-10
4;I09eI;529_PM_NP;L-13-40-60-PO
4;I09eI;234_PM_NO;T-7-54-PO-5
4;I09eI;236_PM_NO;E-7-53-PO-25
4;I09eI;251_PM_NO;T-20-53-PO-80
4;I09eR;267_PM_SP;T-7-53-OP-48
4;I09eR;268_PM_SP;T-7-54-OP-25
4;I09eR;215_PM_SP;T-13-54-NS-25
4;I09eR;272_PM_SP;L-13-15-105-OP
4;I10I;277_PM_NP;T-13-93-PO-10
4;I10I;532_PM_SO;T-13-97-SN-15
4;I10I;533_PM_SO;T-13-104-PO-33
4;I10I;541_PM_NO;T-13-278-PO-5
4;I10I;270_PM_SO;L-13-68-20-PO
4;I10I;228_PM_NP;L-13-49-5-SN
4;I10I;226_PM_SO;T-13-108-PO-15
4;I10I;274_PM_NO;T-7-48-PO-10
4;I10I;252_PM_NP;T-7-52-SN-25
4;I10R;255_PM_SP;L-7-9-40-OP
4;I10R;224_PM_SP;L-7-33-5-OP
4;I10R;225_PM_SP;T-7-48-OP-55
4;I10R;233_PM_SP;L-13-72-55-OP
4;I10R;537_PM_SO;L-13-73-10-NS
4;I10R;278_PM_SP;T-13-93-OP-5
4;I10R;530_PM_SO;L-13-64-15-OP
4;I11I;535_PM_SP;L-13-86-15-NS
4;I11I;218_PM_NO;L-13-14-40-PO
4;I11I;219_PM_NP;T-13-92-SN-15
4;I11R;539_PM_SO;E-13-278-OP-30
4;I11R;243_PM_SP;L-13-101-30-NS
4;I11R;244_PM_SP;L-13-14-55-OP
4;I11R;245_PM_SP;L-13-14-50-OP
4;I11R;534_PM_SP;L-13-14-25-OP
4;I12I;217_PM_SP;L-13-16-10-PO
4;I12I;213_PM_NO;L-13-31-20-OP
4;I12I;541_PM_NO;T-13-278-PO-5
4;I12I;539_PM_SO;L-13-96-15-PO
4;I12I;200_PM_SO;L-12-6-5-SN
4;I12R;219_PM_NP;T-13-92-SN-15
4;I13I;273_PM_NP;L-12-33-25-PO
4;I13I;274_PM_NO;T-7-48-PO-10
4;I13I;252_PM_NP;T-7-52-SN-25
4;I13I;236_PM_NO;L-7-34-5-SN
4;I13R;221_PM_SP;T-7-48-OP-5
4;I13R;223_PM_SP;T-7-48-OP-25
4;I13R;224_PM_SP;T-7-48-OP-45
4;I13R;225_PM_SP;T-7-48-OP-55
4;I13R;226_PM_SO;L-13-72-5-NS
4;I13R;227_PM_SP;L-12-8-5-OP
4;I14I;273_PM_NP;L-12-25-20-SN
4;I14I;274_PM_NO;T-7-48-PO-10
4;I14I;222_PM_NP;T-7-48-PO-50
4;I14R;256_PM_NP;T-20-176-SN-40
4;I14R;18_PM_NP;T-7-53-OP-20
4;I14R;23_PM_SO;T-7-53-OP-20
4;I14R;221_PM_SP;T-7-48-OP-5
4;I14R;223_PM_SP;T-7-48-OP-25
4;I14R;224_PM_SP;T-7-48-OP-45
4;I14R;227_PM_SP;T-13-375-NS-15
4;I14R;200_PM_SO;T-13-12-PO-5
4;I16I;222_PM_NP;T-7-48-OP-5
4;I16I;542_PM_SP;L-7-3-55-NS
4;I16R;255_PM_SP;L-7-9-40-OP
4;I16R;221_PM_SP;T-7-48-OP-5
4;I17I;226_PM_SO;T-13-108-PO-15
4;I17I;220_PM_NO;L-7-30-5-SN
4;I17R;255_PM_SP;L-7-9-40-OP
4;I17R;221_PM_SP;T-7-48-OP-5
4;I17R;225_PM_SP;L-7-22-30-SN
4;I18I;529_PM_NP;L-13-40-60-PO
4;I18I;541_PM_NO;T-13-278-PO-5
4;I18I;256_PM_NP;T-20-176-SN-40
4;I18R;542_PM_SP;T-7-55-OP-15
4;I18R;543_PM_SP;T-12-55-NS-10
4;I18R;514_PM_NP;T-12-90-OP-5
4;I18R;540_PM_SP;T-13-98-OP-20
4;I18R;272_PM_SP;L-13-15-105-OP
4;I20I;228_PM_NP;L-13-49-5-SN
4;I20I;229_PM_NP;T-13-12-SN-45
4;I20I;231_PM_SO;T-13-12-SN-50
4;I20R;232_PM_NO;T-13-54-NS-20
4;I20R;233_PM_SP;L-13-75-20-NS
4;I21I;269_PM_SO;L-13-65-125-PO
4;I21I;219_PM_NP;L-13-65-125-PO
4;I21R;539_PM_SO;E-13-278-OP-30
4;I21R;530_PM_SO;L-13-3-28-NS
4;I22I;213_PM_NO;L-13-36-35-PO
4;I22I;214_PM_NO;L-13-102-15-NS
4;I22I;215_PM_SP;L-13-107-10-PO
4;I22R;216_PM_SP;L-13-38-15-NS
4;I22R;217_PM_SP;L-13-31-25-OP
4;I24I;528_PM_SO;T-13-94-PO-10
4;I24I;541_PM_NO;T-13-278-PO-5
4;I24I;539_PM_SO;L-13-96-15-PO
4;I24I;200_PM_SO;L-12-6-5-SN
4;I24R;219_PM_NP;T-13-92-SN-15
4;I24R;272_PM_SP;L-13-15-105-OP
4;I25I;514_PM_NP;T-12-90-OP-5
4;I25I;273_PM_NP;L-12-25-20-SN
4;I25R;227_PM_SP;L-12-8-5-OP
4;J01I;442_PM_NP;T-10-71-OP-75
4;J01I;547_PM_NP;T-10-71-OP-75
4;J01I;294_PM_NP;L-10-26-40-PO
4;J01I;299_PM_NO;L-9-13-10-SN
4;J01R;526_PM_SP;T-8-73-OP-5
4;J01R;334_PM_NP;L-8-7-15-OP
4;J01R;312_PM_SP;L-11-14-20-NS
4;J01R;300_PM_SP;L-11-14-40-NS
4;J01R;298_PM_SP;L-9-13-15-NS
4;J01R;292_PM_SO;L-10-36-5-NS
4;J01cR;312_PM_SP;L-11-14-20-NS
4;J01cR;300_PM_SP;L-11-14-40-NS
4;J01cR;298_PM_SP;L-9-13-15-NS
4;J02I;494_PM_SP;L-10-37-30-NS
4;J02I;299_PM_NO;L-9-19-35-PO
4;J02I;329_PM_NO;E-8-74-SN-15
4;J02I;323_PM_NP;T-8-68-NS-20
4;J02I;300_PM_SP;L-8-14-55-SN
4;J02I;307_PM_SP;L-10-21-30-SN
4;J02I;308_PM_NP;L-10-21-30-SN
4;J03I;303_PM_NO;T-11-85-PO-3
4;J03I;324_PM_NP;L-11-12-40-PO
4;J04I;291_PM_SP;T-11-64-OP-30
4;J04I;315_PM_SP;T-11-64-OP-37
4;J04R;316_PM_SO;L-11-4-25-NS
4;J04R;314_PM_SP;T-11-64-PO-25
4;J05I;301_PM_SO;L-11-18-55-OP
4;J05I;22_PM_NO;L-8-5-10-NS
4;J05I;526_PM_SP;T-8-73-OP-5
4;J05I;302_PM_NP;L-11-18-60-OP
4;J05I;303_PM_NO;T-11-85-PO-3
4;J06I;295_PM_NO;T-10-75-NS-22
4;J06I;477_PM_SP;T-9-71-PO-5
4;J06I;478_PM_NO;L-9-20-25-NS
4;J06R;462_PM_SO;L-9-7-63-PO
4;J06R;320_PM_SP;T-9-71-OP-60
4;J07I;316_PM_SO;T-11-64-OP-45
4;J07I;304_PM_NP;T-10-71-OP-20
4;J07I;307_PM_SP;L-10-21-35-SN
4;J07I;308_PM_NP;L-10-21-35-SN
4;J07I;310_PM_NP;T-5-7-SN-10
4;J07I;311_PM_NO;T-5-7-SN-13
4;J07I;328_PM_NO;T-10-71-PO-10
4;J07I;295_PM_NO;T-10-71-OP-4
4;J07I;477_PM_SP;L-9-32-10-NS
4;J07I;291_PM_SP;T-11-64-PO-5
4;J07I;315_PM_SP;T-11-64-OP-37
4;J07cI;304_PM_NP;T-10-71-OP-20
4;J07cI;307_PM_SP;L-10-21-35-SN
4;J07cI;308_PM_NP;L-10-21-35-SN
4;J07cI;310_PM_NP;T-5-7-SN-10
4;J07cI;311_PM_NO;T-5-7-SN-13
4;J07eI;316_PM_SO;T-11-64-OP-45
4;J07eI;304_PM_NP;T-10-71-OP-20
4;J07eI;442_PM_NP;T-10-71-OP-70
4;J07eI;547_PM_NP;T-10-71-OP-80
4;J07eI;494_PM_SP;L-10-37-30-NS
4;J07eI;295_PM_NO;T-10-71-OP-4
4;J07eI;477_PM_SP;L-9-32-10-NS
4;J07eI;291_PM_SP;T-11-64-PO-5
4;J07eI;315_PM_SP;T-11-64-OP-37
4;J08I;229_PM_NP;T-13-12-SN-45
4;J08I;230_PM_NP;T-13-12-SN-50
4;J08I;294_PM_NP;T-10-75-SN-10
4;J08I;276_PM_SO;L-9-7-10-PO
4;J08I;299_PM_NO;L-9-13-10-SN
4;J08I;334_PM_NP;L-8-7-15-OP
4;J08R;312_PM_SP;L-8-18-5-OP
4;J08R;300_PM_SP;L-11-14-40-NS
4;J08R;298_PM_SP;L-9-13-15-NS
4;J08R;335_PM_NP;L-9-9-45-NS
4;J08R;292_PM_SO;L-10-36-5-NS
4;J08R;336_PM_SO;T-10-102-NS-25
4;J10I;478_PM_NO;L-9-3-45-PO
4;J10I;479_PM_NP;L-9-3-90-PO
4;J10R;238_PM_NP;T-7-53-OP-40
4;J10R;304_PM_NP;L-10-25-5-SN
4;J11I;276_PM_SO;L-9-7-10-PO
4;J11R;462_PM_SO;L-9-7-63-PO
4;J12I;462_PM_SO;L-9-7-63-PO
4;J12R;276_PM_SO;L-9-7-10-PO
4;J13I;238_PM_NP;T-7-53-OP-40
4;J13I;296_PM_SP;T-9-71-OP-30
4;J13I;299_PM_NO;L-9-13-10-SN
4;J13I;302_PM_NP;L-11-18-60-OP
4;J13R;301_PM_SO;L-11-18-60-PO
4;J13R;314_PM_SP;L-11-22-15-NS
4;J13R;300_PM_SP;L-11-23-35-PO
4;J13R;298_PM_SP;L-9-13-15-NS
4;J13R;297_PM_NO;L-9-13-35-NS
4;J13cI;296_PM_SP;L-9-27-5-SN
4;J13cI;299_PM_NO;L-9-13-10-SN
4;J13cI;302_PM_NP;L-11-18-60-OP
4;J13cR;301_PM_SO;L-11-18-60-PO
4;J13cR;314_PM_SP;L-11-22-15-NS
4;J13cR;300_PM_SP;L-11-23-35-PO
4;J13cR;298_PM_SP;L-9-13-15-NS
4;J14cI;292_PM_SO;L-10-36-5-NS
4;J14cR;229_PM_NP;T-13-12-SN-45
4;J14cR;230_PM_NP;T-13-12-SN-50
4;J14cR;231_PM_SO;T-13-12-SN-50
4;J14cR;271_PM_NO;L-13-12-15-PO
4;J14cR;294_PM_NP;L-10-26-40-PO
4;J15cI;303_PM_NO;T-11-85-PO-3
4;J15cI;318_PM_SP;L-10-25-5-NS
4;J15cI;321_PM_SP;E-10-77-NS-16
4;J15cI;295_PM_NO;T-10-71-PO-73
4;J15cR;477_PM_SP;L-9-22-15-OP
4;J15cR;320_PM_SP;L-9-22-5-OP
4;J15cR;319_PM_NP;T-11-77-SN-15
4;J16I;303_PM_NO;T-11-85-PO-3
4;J16I;319_PM_NP;T-11-85-PO-5
4;J16I;334_PM_NP;L-8-32-5-NS
4;J16I;22_PM_NO;T-8-71-PO-30
4;J16I;526_PM_SP;T-8-73-OP-5
4;J16I;334_PM_NP;L-8-32-5-NS
4;J17I;462_PM_SO;L-9-7-63-PO
4;J17I;335_PM_NP;L-9-7-40-OP
4;J17I;442_PM_NP;T-10-71-OP-70
4;J17I;547_PM_NP;T-10-71-OP-80
4;J17R;328_PM_NO;T-10-71-PO-10
4;J17R;276_PM_SO;L-9-7-15-PO
4;J18I;494_PM_SP;L-10-54-5-NS
4;J18I;318_PM_SP;T-10-81-PO-25
4;J18I;298_PM_SP;L-9-13-15-NS
4;J18R;296_PM_SP;L-9-27-5-SN
4;J18R;299_PM_NO;L-9-13-10-SN
4;J18R;307_PM_SP;L-10-21-25-NS
4;J18cI;318_PM_SP;T-10-81-PO-25
4;J18cI;298_PM_SP;L-9-13-15-NS
4;J18cyI;298_PM_SP;L-9-13-15-NS
4;J19IPM;442_PM_NP;T-10-71-OP-75
4;J19IPM;547_PM_NP;T-10-71-OP-75
4;J19IPM;294_PM_NP;L-10-26-40-PO
4;J19IPM;276_PM_SO;L-9-7-10-PO
4;J19IPM;478_PM_NO;L-9-3-45-PO
4;J19IPM;479_PM_NP;L-9-3-90-PO
4;J19RPM;526_PM_SP;T-8-73-OP-5
4;J19RPM;335_PM_NP;L-9-7-40-OP
4;J19RPM;292_PM_SO;L-10-36-5-NS
4;J20I;318_PM_SP;L-10-25-5-NS
4;J20I;321_PM_SP;E-10-77-NS-16
4;J20I;295_PM_NO;T-10-71-PO-73
4;J20I;477_PM_SP;L-9-32-10-NS
4;J20I;320_PM_SP;T-9-71-PO-5
4;J20I;303_PM_NO;T-11-85-PO-3
6;101I;306_FP_SP;T-2-9-OP-35
6;101I;324_FP_NP;T-5-38-OP-10
6;101I;9_FP_SP;E-5-38-NS-5
6;101I;182_FP_SP;T-7-48-OP-45
6;101I;185_FP_SP;T-13-375-NS-15
6;101R;226_FP_NP;L-12-25-20-SN
6;101R;184_FP_NO;L-12-25-10-SN
6;101R;181_FP_SP;T-7-48-PO-35
6;101R;202_FP_NP;T-7-52-SN-25
6;101R;395_FP_NP;T-7-52-SN-40
6;101R;382_FP_NO;T-1-1-PO-15
6;102I;180_FP_NP;L-7-6-10-SN
6;102I;171_FP_SO;T-28-89-PO-30
6;102I;413_FP_SO;T-21-89-PO-30
6;102I;425_FP_SO;E-33-89-PO-3
6;102I;215_FP_SO;T-33-89-PO-25
6;102I;37_FP_SO;T-33-264-NS-65
6;102I;38_FP_SO;T-33-264-NS-80
6;102I;39_FP_SO;T-34-269-NS-15
6;102I;40_FP_SO;T-34-269-NS-30
6;102R;1_FP_NP;T-34-269-SN-10
6;102R;2_FP_NP;T-34-269-SN-40
6;102R;420_FP_NP;T-31-89-OP-10
6;102R;421_FP_NP;E-31-89-OP-35
6;102R;172_FP_NP;T-25-89-OP-20
6;102R;422_FP_NP;T-12-90-OP-5
6;102R;202_FP_NP;T-7-52-SN-25
6;103I;239_FP_SP;T-18-127-NS-15
6;103I;420_FP_NP;T-31-89-OP-20
6;103I;421_FP_NP;E-31-89-OP-35
6;103R;413_FP_SO;T-21-89-PO-30
6;103R;425_FP_SO;E-33-89-PO-3
6;103R;240_FP_NO;T-31-127-SN-30
6;104I;6_FP_SO;T-31-254-NS-30
6;104I;4_FP_SO;T-31-254-NS-52
6;104I;37_FP_SO;T-33-264-NS-65
6;104I;38_FP_SO;T-33-264-NS-80
6;104I;39_FP_SO;T-34-269-NS-15
6;104I;40_FP_SO;T-34-269-NS-30
6;104R;1_FP_NP;T-34-269-SN-10
6;104R;2_FP_NP;T-34-269-SN-40
6;104R;3_FP_NP;E-32-254-SN-5
6;104R;5_FP_NP;T-31-254-SN-30
6;105I;405_FP_SO;L-5-38-15-NS
6;105I;20_FP_SO;T-5-33-PO-20
6;105I;21_FP_SO;T-5-30-PO-6
6;105I;15_FP_SP;T-29-238-NS-20
6;105I;13_FP_SP;T-29-238-NS-25
6;105R;14_FP_NO;L-29-35-15-SN
6;105R;12_FP_NO;T-29-238-SN-10
6;105R;17_FP_NO;T-8-62-SN-10
6;105R;19_FP_NP;T-5-30-OP-15
6;105R;404_FP_NP;L-5-23-8-OP
6;106I;224_FP_NO;T-13-54-SN-70
6;106I;199_FP_NO;T-20-53-PO-75
6;106I;31_FP_SO;T-18-125-NS-15
6;106I;32_FP_SO;T-18-156-PO-30
6;106I;6_FP_SO;T-31-254-NS-30
6;106I;4_FP_SO;T-31-254-NS-52
6;106R;3_FP_NP;E-32-254-SN-5
6;106R;5_FP_NP;T-31-254-SN-30
6;106R;7_FP_SP;T-18-159-SN-15
6;106R;219_FP_SP;T-13-54-NS-10
6;106R;436_FP_SP;E-13-54-NS-85
6;106R;440_FP_SO;E-13-54-NS-85
6;107I;335_FP_SP;T-3-13-NS-5
6;107I;301_FP_SP;T-4-16-NS-5
6;107I;306_FP_SP;T-2-9-OP-35
6;107I;324_FP_NP;T-5-38-OP-10
6;107I;9_FP_SP;E-5-38-NS-5
6;107I;171_FP_SO;T-28-89-PO-30
6;107I;413_FP_SO;T-21-89-PO-30
6;107I;425_FP_SO;E-33-89-PO-3
6;107I;215_FP_SO;T-33-89-PO-25
6;107R;420_FP_NP;T-31-89-OP-10
6;107R;421_FP_NP;E-31-89-OP-35
6;107R;172_FP_NP;T-25-89-OP-20
6;107R;422_FP_NP;T-12-89-OP-10
6;107R;202_FP_NP;T-7-52-SN-25
6;107R;395_FP_NP;T-7-52-SN-40
6;107R;382_FP_NO;T-1-1-PO-15
6;107R;403_FP_NO;T-4-16-SN-15
6;108I;445_FP_NP;L-13-69-5-PO
6;108I;232_FP_NO;T-13-93-PO-10
6;108I;433_FP_NO;T-13-97-SN-40
6;108I;435_FP_NO;T-13-278-PO-5
6;108I;441_FP_SO;T-13-278-PO-35
6;108I;171_FP_SO;T-28-89-PO-30
6;108I;413_FP_SO;T-21-89-PO-30
6;108I;425_FP_SO;E-33-89-PO-3
6;108I;215_FP_SO;T-33-89-PO-25
6;108R;420_FP_NP;T-31-89-OP-10
6;108R;421_FP_NP;E-31-89-OP-35
6;108R;172_FP_NP;T-25-89-OP-20
6;108R;192_FP_SP;T-12-88-NS-55
6;108R;221_FP_SP;T-13-278-OP-15
6;108R;443_FP_SP;T-13-278-OP-45
6;108R;233_FP_SP;T-13-97-NS-40
6;108R;434_FP_SO;L-13-64-15-OP
6;109I;405_FP_SO;L-5-38-15-NS
6;109I;20_FP_SO;T-5-33-PO-20
6;109I;21_FP_SO;T-5-30-PO-6
6;109I;430_FP_SP;T-20-68-NS-10
6;109I;203_FP_SO;T-20-180-NS-5
6;109I;444_FP_SP;T-7-55-OP-15
6;109I;192_FP_SP;T-12-88-NS-55
6;109I;221_FP_SP;T-13-278-OP-15
6;109I;443_FP_SP;T-13-278-OP-45
6;109R;433_FP_NO;T-13-94-PO-30
6;109R;435_FP_NO;T-13-278-PO-5
6;109R;441_FP_SO;T-13-278-PO-35
6;109R;207_FP_NP;T-20-176-SN-40
6;109R;201_FP_NP;T-20-176-SN-40
6;109R;205_FP_NP;E-20-53-OP-130
6;109R;17_FP_NO;T-8-62-SN-10
6;109R;19_FP_NP;T-5-30-OP-15
6;109R;404_FP_NP;L-5-23-8-OP
6;110I;19_FP_NP;L-8-6-4-PO
6;110I;255_FP_SO;T-11-84-NS-10
6;110I;247_FP_SO;T-10-75-NS-35
6;110I;248_FP_NP;T-10-80-NS-10
6;110I;208_FP_SO;T-13-12-NS-25
6;110I;436_FP_SP;E-13-54-NS-80
6;110I;440_FP_SO;E-13-54-NS-80
6;110I;178_FP_NP;E-13-54-NS-80
6;110I;441_FP_SO;T-13-278-PO-35
6;110R;221_FP_SP;T-13-278-OP-20
6;110R;222_FP_NP;T-13-12-SN-35
6;110R;187_FP_NP;T-13-12-SN-50
6;110R;230_FP_NP;T-10-75-SN-15
6;110R;256_FP_NP;T-11-84-SN-25
6;110R;20_FP_SO;T-5-33-PO-20
6;110R;21_FP_SO;T-5-30-PO-5
6;110R;9_FP_SP;E-5-30-PO-7
6;110cI;255_FP_SO;T-11-84-NS-10
6;110cI;247_FP_SO;T-10-75-NS-35
6;110cI;248_FP_NP;T-10-80-NS-10
6;110cR;187_FP_NP;T-13-12-SN-50
6;110cR;230_FP_NP;T-10-75-SN-15
6;110cR;256_FP_NP;T-11-84-SN-25
6;111I;383_FP_SO;L-9-7-65-PO
6;111I;280_FP_NP;L-9-7-40-OP
6;111I;247_FP_SO;L-9-7-20-OP
6;111I;248_FP_NP;L-10-50-2-NS
6;111I;188_FP_SO;T-10-79-OP-5
6;111I;208_FP_SO;T-13-12-NS-25
6;111I;436_FP_SP;E-13-54-NS-80
6;111I;440_FP_SO;E-13-54-NS-80
6;111I;193_FP_SP;L-13-14-55-OP
6;111I;438_FP_SP;L-13-14-25-OP
6;111R;439_FP_SP;L-13-86-15-NS
6;111R;191_FP_NO;L-13-14-25-PO
6;111R;178_FP_NP;T-13-92-SN-20
6;111R;187_FP_NP;T-13-12-SN-50
6;111R;230_FP_NP;T-10-75-SN-15
6;111R;231_FP_SO;L-9-7-10-PO
6;113I;439_FP_SP;L-13-86-15-NS
6;113I;191_FP_NO;L-13-14-25-PO
6;113I;163_FP_NO;L-28-3-14-PO
6;113I;217_FP_NP;T-20-188-SN-5
6;113I;164_FP_SO;T-20-188-SN-10
6;113R;204_FP_NP;L-20-33-13-OP
6;113R;192_FP_SP;T-12-88-NS-55
6;113R;193_FP_SP;L-13-14-55-OP
6;113R;438_FP_SP;L-13-14-25-OP
6;114I;239_FP_SP;T-18-153-PO-18
6;114I;6_FP_SO;L-31-8-50-PO
6;114I;4_FP_SO;T-31-254-NS-52
6;114I;37_FP_SO;T-33-264-NS-65
6;114I;38_FP_SO;T-33-264-NS-80
6;114I;39_FP_SO;T-34-269-NS-15
6;114I;40_FP_SO;T-34-269-NS-30
6;114R;1_FP_NP;T-34-269-SN-10
6;114R;2_FP_NP;T-34-269-SN-40
6;114R;3_FP_NP;E-32-254-SN-5
6;114R;5_FP_NP;T-31-254-SN-30
6;114R;240_FP_NO;T-31-127-SN-30
6;115I;191_FP_NO;L-13-14-27-PO
6;115I;163_FP_NO;L-28-3-14-PO
6;115I;217_FP_NP;T-20-188-SN-5
6;115I;164_FP_SO;T-20-188-SN-10
6;115R;204_FP_NP;L-20-33-13-OP
6;115R;192_FP_SP;T-12-88-NS-55
6;115R;193_FP_SP;L-13-14-55-OP
6;116I;91_FP_SP;L-3-7-35-PO
6;116I;335_FP_SP;T-3-13-NS-5
6;116I;301_FP_SP;T-4-16-NS-5
6;116I;310_FP_SP;L-4-10-15-NS
6;116I;311_FP_NO;L-4-10-35-NS
